MktCoupons,Quarter,Origin,OriginWac,Dest,DestWac,Miles,ContiguousUSA,NumTicketsOrdered,AirlineCompany,PricePerTicket
1,3,DEN,82,RDU,36,1436.0,2,1.0,WN,240.5
1,1,SMF,91,SLC,87,532.0,2,7.0,WN,90.0
1,4,SFO,91,SEA,93,679.0,2,1.0,AS,73.48
1,4,SAN,91,SMF,91,480.0,2,2.0,WN,123.0
1,2,LAX,91,SFO,91,337.0,2,15.0,WN,58.0
1,4,SEA,93,JFK,22,2422.0,2,15.0,AS,143.0
1,2,TPA,33,BWI,35,842.0,2,1.0,WN,241.0
1,2,SAN,91,ORD,41,1723.0,2,1.0,UA,332.5
1,4,FLL,33,DFW,74,1119.0,2,1.0,AA,352.5
1,2,BWI,35,PHX,81,1999.0,2,12.0,WN,616.5
1,1,MSY,72,LGA,22,1183.0,2,2.0,WN,136.5
1,2,JFK,22,LAS,85,2248.0,2,1.0,DL,197.0
1,2,DCA,38,MCO,33,759.0,2,1.0,AA,154.5
1,2,PHL,23,CLT,36,449.0,2,1.0,AA,138.1
1,3,SEA,93,ORD,41,1721.0,2,2.0,AA,444.5
1,1,SNA,91,SFO,91,372.0,2,1.0,UA,119.1
1,1,MSP,63,PDX,92,1426.0,2,2.0,DL,220.0
1,3,SEA,93,AUS,74,1770.0,2,1.0,DL,294.0
1,1,DFW,74,AUS,74,190.0,2,1.0,AA,255.5
1,1,MCO,33,DEN,82,1546.0,2,1.0,UA,355.36
1,1,MKE,45,MCO,33,1066.0,2,4.0,WN,152.0
1,4,TPA,33,LAX,91,2158.0,2,1.0,WN,148.05
1,3,MIA,33,EWR,21,1085.0,2,2.0,AA,143.0
1,1,GSO,36,PIE,33,587.0,2,5.0,G4,64.5
1,2,DFW,74,BOS,13,1562.0,2,4.0,AA,129.0
1,1,EWR,21,LAS,85,2227.0,2,2.0,NK,79.5
1,1,LAS,85,JFK,22,2248.0,2,3.0,AA,218.0
1,3,PDX,92,LAS,85,763.0,2,1.0,NK,58.0
1,1,LAX,91,DFW,74,1235.0,2,1.0,NK,71.19
1,3,MSP,63,PHL,23,980.0,2,1.0,AA,332.0
1,1,DTW,43,SEA,93,1927.0,2,2.0,DL,162.5
1,2,DEN,82,MCI,64,533.0,2,1.0,WN,239.5
1,3,EWR,21,ORD,41,719.0,2,1.0,UA,234.64
1,4,LAS,85,DAL,74,1067.0,2,2.0,WN,165.0
1,2,LAS,85,DEN,82,628.0,2,1.0,UA,267.5
1,4,BQN,3,MCO,33,1129.0,1,6.0,NK,116.0
1,1,PHX,81,SMF,91,647.0,2,4.0,WN,141.5
1,1,DAL,74,LAS,85,1067.0,2,1.0,WN,248.0
1,4,MSY,72,ATL,34,425.0,2,1.0,DL,68.5
1,3,JFK,22,MIA,33,1089.0,2,1.0,AA,368.5
1,2,JNU,1,WRG,1,153.0,1,1.0,AS,140.0
1,2,BGR,12,SFB,33,1299.0,2,4.0,G4,118.0
1,4,LAX,91,PHX,81,370.0,2,1.0,UA,193.0
1,1,MSP,63,DFW,74,852.0,2,1.0,AA,272.0
1,3,EWR,21,MCO,33,937.0,2,4.0,UA,356.0
1,4,EWR,21,SMF,91,2500.0,2,1.0,UA,254.0
1,3,SJC,91,SEA,93,696.0,2,1.0,AS,254.5
1,4,SRQ,33,BOS,13,1220.0,2,1.0,B6,185.0
1,3,FLL,33,PHL,23,992.0,2,1.0,AA,225.5
1,2,SMF,91,LAX,91,373.0,2,9.0,WN,73.5
1,2,ATL,34,EWR,21,746.0,2,1.0,DL,273.5
1,2,BWI,35,PHX,81,1999.0,2,1.0,WN,568.5
1,2,CLE,44,ORD,41,316.0,2,1.0,UA,101.0
1,1,MEM,54,LAX,91,1619.0,2,1.0,DL,148.0
1,4,FLL,33,ATL,34,581.0,2,1.0,WN,67.09
1,2,AUS,74,JFK,22,1521.0,2,1.0,B6,326.0
1,4,MAF,74,LAS,85,795.0,2,2.0,WN,151.0
1,4,EWR,21,PHX,81,2133.0,2,4.0,UA,193.0
1,4,DEN,82,MIA,33,1709.0,2,1.0,AA,86.0
1,3,EWR,21,FLL,33,1065.0,2,1.0,WN,165.5
1,4,DFW,74,GSP,37,862.0,2,1.0,AA,323.5
1,4,SAN,91,SFO,91,447.0,2,1.0,UA,194.5
2,1,BIS,66,BWI,35,1322.0,2,1.0,DL,255.0
1,3,MSY,72,DTW,43,926.0,2,1.0,NK,147.0
1,1,LAS,85,DFW,74,1055.0,2,1.0,AA,158.0
1,3,FLL,33,CHS,37,470.0,2,1.0,B6,181.0
1,2,LAS,85,HOU,74,1235.0,2,4.0,WN,51.0
1,2,TPA,33,JFK,22,1005.0,2,2.0,B6,227.5
1,2,OMA,65,BUR,91,1319.0,2,1.0,WN,145.33
1,4,BNA,54,ELP,74,1167.0,2,1.0,WN,149.94
1,3,SEA,93,ORD,41,1721.0,2,12.0,AA,350.0
1,3,SNA,91,MSP,63,1522.0,2,2.0,DL,555.0
1,3,LAX,91,MCO,33,2218.0,2,1.0,B6,313.5
1,3,SFO,91,DAL,74,1476.0,2,2.0,AS,370.0
1,4,BDL,11,RSW,33,1180.0,2,6.0,B6,191.0
1,2,MSP,63,MCO,33,1310.0,2,1.0,NK,71.5
1,3,DTW,43,LAS,85,1749.0,2,2.0,DL,322.0
1,3,JFK,22,MSY,72,1182.0,2,1.0,DL,195.0
1,2,MSP,63,SFO,91,1589.0,2,4.0,UA,162.0
1,1,BNA,54,SEA,93,1978.0,2,1.0,AS,372.0
1,3,PSE,3,MCO,33,1179.0,1,1.0,B6,172.0
1,3,PHL,23,SFO,91,2521.0,2,1.0,UA,251.0
1,3,MSY,72,LAX,91,1670.0,2,1.0,DL,212.0
1,1,SEA,93,LAS,85,867.0,2,11.0,NK,83.5
1,2,SEA,93,LGB,91,965.0,2,1.0,B6,314.0
1,1,JFK,22,CHS,37,636.0,2,3.0,B6,172.0
1,3,RIC,38,MCO,33,667.0,2,2.0,B6,156.0
1,4,LAX,91,CLE,44,2052.0,2,1.0,UA,316.5
1,4,LAS,85,EWR,21,2227.0,2,1.0,UA,334.0
1,1,TPA,33,EWR,21,997.0,2,1.0,UA,170.12
1,4,MEM,54,HOU,74,484.0,2,1.0,WN,163.45
1,3,STL,64,RDU,36,667.0,2,1.0,WN,360.0
1,3,SEA,93,IAD,38,2306.0,2,1.0,UA,258.0
1,4,DAL,74,TPA,33,917.0,2,1.0,WN,151.97
1,1,HOU,74,ATL,34,696.0,2,2.0,DL,306.5
1,4,SFO,91,PDX,92,550.0,2,1.0,AS,133.0
1,4,MSY,72,LAX,91,1670.0,2,1.0,NK,209.5
1,2,IAH,74,PDX,92,1825.0,2,1.0,UA,559.0
1,3,STL,64,DEN,82,770.0,2,3.0,F9,108.0
1,1,OGG,2,LAX,91,2486.0,1,11.0,HA,298.0
1,4,ROC,22,EWR,21,246.0,2,1.0,UA,120.5
1,2,AUS,74,SFO,91,1504.0,2,3.0,UA,206.0
1,2,DEN,82,MSP,63,680.0,2,1.0,UA,163.5
1,2,LAS,85,ORD,41,1514.0,2,2.0,F9,77.0
1,4,JFK,22,LAS,85,2248.0,2,1.0,DL,757.0
1,2,CHS,37,JFK,22,636.0,2,1.0,DL,237.0
1,1,SEA,93,SJC,91,696.0,2,4.0,AS,120.5
1,1,DAL,74,AUS,74,189.0,2,1.0,WN,236.0
1,4,ORD,41,DTW,43,235.0,2,1.0,UA,141.0
1,1,IAH,74,PHX,81,1009.0,2,1.0,UA,236.5
1,1,MDW,41,LAS,85,1521.0,2,2.0,WN,93.0
1,1,MCO,33,HPN,22,972.0,2,1.0,B6,252.0
1,3,ALB,22,MSP,63,980.0,2,2.0,DL,170.0
1,1,ORD,41,SJU,3,2072.0,1,1.0,AA,219.5
1,1,PHX,81,SEA,93,1107.0,2,2.0,AS,296.5
1,4,SEA,93,EWR,21,2402.0,2,1.0,UA,271.76
1,4,SJU,3,EWR,21,1608.0,1,9.0,UA,190.0
1,2,IAD,38,TPA,33,811.0,2,1.0,UA,294.0
1,4,SEA,93,TUS,81,1216.0,2,1.0,AS,270.94
1,4,LAS,85,EWR,21,2227.0,2,16.0,UA,159.0
1,4,IAH,74,MIA,33,964.0,2,1.0,AA,289.0
1,4,DCA,38,ATL,34,547.0,2,1.0,DL,267.5
1,2,ORD,41,JFK,22,740.0,2,1.0,B6,153.0
1,1,MSP,63,ORD,41,334.0,2,2.0,UA,186.0
1,2,PHX,81,PHL,23,2075.0,2,1.0,AA,177.5
1,4,HOU,74,SJC,91,1621.0,2,1.0,WN,511.0
1,4,IAH,74,ATL,34,689.0,2,1.0,NK,55.5
1,4,ALB,22,ORD,41,723.0,2,1.0,UA,233.0
1,4,LAX,91,JFK,22,2475.0,2,1.0,AS,213.5
1,3,SAN,91,SEA,93,1050.0,2,2.0,AS,91.0
1,4,OAK,91,BWI,35,2447.0,2,2.0,WN,185.5
1,1,PBI,33,DCA,38,857.0,2,1.0,AA,151.0
1,2,MCO,33,EWR,21,937.0,2,15.0,UA,118.0
1,2,IAD,38,ORD,41,588.0,2,1.0,UA,173.0
1,1,BNA,54,SLC,87,1404.0,2,1.0,DL,365.0
1,4,LAX,91,OGG,2,2486.0,1,1.0,AS,298.5
1,4,FLL,33,IND,42,1005.0,2,1.0,WN,97.5
1,4,SCK,91,LAS,85,359.0,2,2.0,G4,108.5
1,2,FLL,33,MKE,45,1243.0,2,1.0,G4,84.0
1,2,SAN,91,SMF,91,480.0,2,1.0,WN,112.94
1,3,MSY,72,ORD,41,837.0,2,2.0,NK,67.5
1,1,FLL,33,ATL,34,581.0,2,7.0,DL,111.5
1,2,PHL,23,DEN,82,1558.0,2,1.0,UA,216.39
1,4,DTW,43,PHX,81,1671.0,2,1.0,DL,516.0
1,4,MIA,33,SJU,3,1045.0,1,4.0,AA,179.5
1,3,GEG,93,SEA,93,224.0,2,2.0,AS,65.0
1,1,EWR,21,RSW,33,1068.0,2,2.0,B6,262.0
1,2,SAN,91,BOS,13,2588.0,2,6.0,AS,393.0
1,1,DFW,74,PHX,81,868.0,2,1.0,AA,600.0
1,2,EWR,21,FLL,33,1065.0,2,4.0,B6,113.0
1,3,MCO,33,DCA,38,759.0,2,4.0,B6,73.0
1,3,TPA,33,IAD,38,811.0,2,1.0,UA,188.0
1,1,JFK,22,RSW,33,1074.0,2,1.0,DL,110.0
1,3,HOU,74,ABQ,86,759.0,2,2.0,WN,297.0
1,2,OKC,73,STL,64,462.0,2,1.0,WN,333.26
1,1,AUS,74,SEA,93,1770.0,2,1.0,WN,106.42
1,3,LAS,85,MCO,33,2039.0,2,7.0,F9,123.0
1,3,BOI,83,AZA,81,749.0,2,4.0,G4,52.0
1,2,HOU,74,LGA,22,1428.0,2,5.0,WN,192.5
1,4,MVY,13,JFK,22,173.0,2,2.0,B6,233.0
1,1,IND,42,MSP,63,503.0,2,1.0,DL,372.0
1,2,IAH,74,SAN,91,1303.0,2,2.0,UA,218.0
1,2,MCO,33,LGA,22,950.0,2,6.0,DL,137.0
1,3,ORD,41,JAC,88,1162.0,2,1.0,UA,367.0
1,2,MCO,33,MKE,45,1066.0,2,1.0,WN,200.0
1,1,GRI,65,LAS,85,971.0,2,1.0,G4,123.5
1,2,CHS,37,STL,64,706.0,2,1.0,WN,158.44
1,2,DTW,43,MCO,33,957.0,2,1.0,DL,454.0
1,2,ABQ,86,MDW,41,1121.0,2,4.0,WN,340.0
1,3,CLE,44,FLL,33,1062.0,2,4.0,B6,123.0
1,2,SMF,91,SAT,74,1463.0,2,1.0,WN,265.0
1,3,MSP,63,ATL,34,907.0,2,1.0,WN,289.5
1,4,MSY,72,JFK,22,1182.0,2,2.0,B6,163.5
1,1,JAX,33,PIT,23,694.0,2,1.0,G4,139.5
1,1,SLC,87,SFO,91,599.0,2,4.0,AS,73.0
1,4,LAX,91,DCA,38,2311.0,2,1.0,AA,319.89
1,4,CLT,36,PIT,23,366.0,2,2.0,AA,161.0
1,1,OKC,73,ATL,34,761.0,2,1.0,DL,403.0
1,1,MCO,33,ATL,34,404.0,2,1.0,WN,118.0
1,2,DEN,82,BDL,11,1671.0,2,9.0,WN,236.5
1,2,RDU,36,BNA,54,442.0,2,2.0,WN,138.5
1,1,ATL,34,TPA,33,406.0,2,8.0,WN,55.0
1,2,LAX,91,SLC,87,590.0,2,7.0,DL,127.0
1,3,DCA,38,DFW,74,1192.0,2,3.0,AA,430.0
1,1,LIH,2,SAN,91,2676.0,1,1.0,AS,615.5
1,2,MCO,33,DEN,82,1546.0,2,2.0,WN,183.0
1,3,ATL,34,BOS,13,946.0,2,1.0,WN,79.0
1,3,DTW,43,BNA,54,456.0,2,2.0,WN,135.5
1,2,LGB,91,SFO,91,354.0,2,12.0,B6,64.0
1,4,DFW,74,LGA,22,1389.0,2,6.0,AA,251.5
1,2,HNL,2,SEA,93,2677.0,1,1.0,AS,670.5
1,4,PHX,81,SAN,91,304.0,2,1.0,WN,189.5
1,1,DAL,74,SLC,87,999.0,2,3.0,WN,199.0
1,3,DTW,43,DFW,74,986.0,2,1.0,AA,266.5
1,4,MSP,63,BNA,54,695.0,2,1.0,DL,124.59
1,1,EWR,21,SFO,91,2565.0,2,1.0,UA,349.84
1,2,BOS,13,PIT,23,496.0,2,7.0,B6,93.0
1,2,JFK,22,SJC,91,2569.0,2,1.0,B6,662.0
1,4,DFW,74,BWI,35,1217.0,2,1.0,AA,370.0
1,3,IAD,38,LAX,91,2288.0,2,1.0,AS,259.0
1,4,ORD,41,BOS,13,867.0,2,1.0,UA,403.0
1,1,LAX,91,MCO,33,2218.0,2,1.0,AA,88.0
1,4,JFK,22,SEA,93,2422.0,2,1.0,AA,158.5
1,2,DEN,82,LGA,22,1620.0,2,1.0,F9,101.0
1,2,PHL,23,MCO,33,861.0,2,11.0,WN,121.5
1,3,DEN,82,ORD,41,888.0,2,1.0,NK,125.0
1,4,LAX,91,DTW,43,1979.0,2,1.0,DL,620.0
1,3,PDX,92,ORD,41,1739.0,2,1.0,AS,129.5
1,4,ATL,34,BTR,72,448.0,2,1.0,DL,322.0
1,3,LAS,85,ICT,62,986.0,2,1.0,WN,111.0
1,4,MDW,41,PHX,81,1444.0,2,17.0,WN,576.5
1,4,SFO,91,LIH,2,2447.0,1,1.0,UA,450.5
1,1,LAX,91,OGG,2,2486.0,1,4.0,HA,248.0
1,3,SFO,91,SEA,93,679.0,2,2.0,AS,255.5
1,3,AUS,74,BUF,22,1366.0,2,10.0,F9,99.0
1,4,HOU,74,BOS,13,1609.0,2,1.0,B6,347.5
1,2,SEA,93,CLT,36,2279.0,2,1.0,AA,588.0
1,2,SEA,93,SMF,91,605.0,2,11.0,AS,95.5
1,2,DEN,82,ORD,41,888.0,2,1.0,AA,154.0
2,2,IAD,38,OGG,2,4754.0,1,1.0,UA,616.31
1,3,RDU,36,ORD,41,646.0,2,1.0,AA,184.0
1,4,DFW,74,DCA,38,1192.0,2,1.0,AA,117.0
1,4,ORD,41,EWR,21,719.0,2,1.0,UA,444.48
1,3,OAK,91,DCA,38,2432.0,2,1.0,WN,185.0
1,3,BWI,35,BOS,13,369.0,2,1.0,B6,206.0
1,4,EWR,21,PDX,92,2434.0,2,1.0,AS,329.0
1,1,SEA,93,ATL,34,2182.0,2,1.0,DL,415.5
1,2,TPA,33,SAT,74,972.0,2,1.0,WN,132.0
1,4,LAS,85,EWR,21,2227.0,2,8.0,UA,339.5
1,4,OAK,91,LAS,85,407.0,2,1.0,NK,55.0
1,2,BWI,35,SLC,87,1865.0,2,2.0,DL,166.0
1,3,GRR,43,MSP,63,408.0,2,1.0,DL,213.39
1,3,OGG,2,SFO,91,2338.0,1,5.0,HA,293.5
1,2,IAD,38,DFW,74,1172.0,2,3.0,AA,130.5
1,2,DFW,74,PDX,92,1616.0,2,3.0,AA,167.5
1,3,LAX,91,ORD,41,1744.0,2,1.0,UA,181.44
1,3,BZN,84,DEN,82,524.0,2,1.0,UA,154.0
1,1,DAL,74,ATL,34,721.0,2,1.0,WN,95.0
1,4,PHX,81,IAH,74,1009.0,2,1.0,UA,613.0
1,1,RDU,36,MDW,41,632.0,2,1.0,WN,145.0
2,4,BOS,13,ATL,34,946.0,2,1.0,WN,223.0
1,2,HPN,22,TPA,33,1032.0,2,2.0,B6,131.0
1,1,TPA,33,BDL,11,1111.0,2,1.0,WN,186.0
1,4,BOS,13,ORD,41,867.0,2,2.0,AA,211.5
1,1,PIT,23,DEN,82,1290.0,2,1.0,UA,373.5
1,4,MIA,33,EWR,21,1085.0,2,1.0,UA,438.0
1,1,DAL,74,DTW,43,981.0,2,1.0,WN,176.05
1,1,FLL,33,DFW,74,1119.0,2,8.0,AA,219.0
1,2,DAL,74,MSY,72,436.0,2,1.0,WN,73.0
1,1,BOS,13,FLL,33,1237.0,2,2.0,B6,210.0
1,1,LAX,91,LAS,85,236.0,2,1.0,VX,224.0
1,4,PHX,81,MSP,63,1276.0,2,1.0,NK,127.5
1,4,STL,64,RSW,33,979.0,2,1.0,WN,187.5
1,4,PIE,33,GRR,43,1044.0,2,7.0,G4,84.0
1,3,ATL,34,DFW,74,731.0,2,1.0,AA,272.0
1,3,MCO,33,LGA,22,950.0,2,2.0,B6,258.5
1,4,BDL,11,MSP,63,1050.0,2,1.0,DL,276.3
1,3,MSY,72,MDW,41,825.0,2,2.0,WN,168.5
1,2,JAX,33,ATL,34,270.0,2,2.0,DL,172.5
1,3,PHL,23,IAH,74,1325.0,2,2.0,AA,288.0
2,2,MSY,72,SJU,3,1720.0,1,1.0,AA,251.34
1,4,DCA,38,MCO,33,759.0,2,4.0,AA,171.0
1,4,MCO,33,ALB,22,1073.0,2,1.0,WN,288.5
1,4,DAL,74,ATL,34,721.0,2,1.0,DL,265.5
1,2,SEA,93,OGG,2,2640.0,1,1.0,DL,497.0
1,2,CVG,52,DEN,82,1069.0,2,1.0,DL,129.47
1,2,SJC,91,DAL,74,1450.0,2,1.0,WN,201.03
1,3,LAS,85,ONT,91,197.0,2,2.0,WN,151.5
1,1,PHX,81,AUS,74,872.0,2,1.0,WN,74.0
1,1,ORD,41,LAX,91,1744.0,2,1.0,UA,389.0
1,3,SAT,74,DTW,43,1214.0,2,1.0,DL,205.05
1,4,GRR,43,RSW,33,1147.0,2,1.0,WN,116.5
1,4,SDF,52,ATL,34,321.0,2,1.0,DL,82.24
1,1,LAX,91,SEA,93,954.0,2,3.0,DL,330.0
1,3,PDX,92,PHX,81,1009.0,2,1.0,WN,405.5
1,3,PDX,92,SFO,91,550.0,2,3.0,UA,209.5
1,2,RNO,85,PHX,81,601.0,2,1.0,WN,145.0
1,2,RSW,33,CLT,36,600.0,2,1.0,AA,232.0
1,1,ATL,34,LGA,22,762.0,2,9.0,DL,207.0
1,3,SNA,91,SLC,87,588.0,2,1.0,DL,182.5
1,4,MCO,33,SEA,93,2554.0,2,5.0,DL,213.0
1,2,SJU,3,BNA,54,1753.0,1,1.0,WN,345.05
1,1,BUR,91,SMF,91,358.0,2,1.0,WN,254.18
1,1,SFB,33,ROA,38,594.0,2,1.0,G4,94.5
1,3,IAH,74,EWR,21,1400.0,2,1.0,UA,199.36
1,3,MSY,72,LAX,91,1670.0,2,1.0,DL,150.0
1,4,LGA,22,MSP,63,1020.0,2,1.0,DL,243.0
1,4,LIT,71,DEN,82,771.0,2,7.0,F9,59.0
1,3,AUS,74,HOU,74,148.0,2,2.0,WN,129.0
1,4,TPA,33,ISP,22,1034.0,2,3.0,WN,259.0
1,4,DEN,82,MSP,63,680.0,2,4.0,DL,76.0
1,4,SEA,93,SFO,91,679.0,2,1.0,AS,154.0
1,2,PHL,23,CLE,44,363.0,2,1.0,AA,282.0
1,3,IAH,74,ATL,34,689.0,2,5.0,DL,247.5
1,3,SLC,87,EWR,21,1969.0,2,1.0,UA,544.5
1,1,SAN,91,LAS,85,258.0,2,1.0,WN,124.0
1,4,MSY,72,ORD,41,837.0,2,1.0,UA,459.0
1,4,OMA,65,LAS,85,1099.0,2,11.0,F9,88.0
1,1,TPA,33,LAX,91,2158.0,2,2.0,DL,636.0
1,3,PHX,81,BOI,83,735.0,2,1.0,AA,192.5
1,3,PBI,33,BDL,11,1133.0,2,2.0,B6,143.5
1,4,BDL,11,FLL,33,1173.0,2,1.0,B6,145.5
1,2,SAT,74,PHX,81,843.0,2,1.0,WN,265.5
1,4,MCO,33,LGA,22,950.0,2,5.0,F9,169.0
1,1,DAL,74,DCA,38,1184.0,2,1.0,VX,141.5
1,4,SDF,52,HOU,74,803.0,2,3.0,WN,215.5
1,2,IND,42,DEN,82,977.0,2,1.0,UA,171.76
1,1,MDW,41,MSY,72,825.0,2,1.0,WN,345.0
1,3,BOS,13,MSP,63,1124.0,2,1.0,SY,142.0
1,1,PHL,23,AUS,74,1430.0,2,1.0,AA,367.0
1,4,PDX,92,BUR,91,817.0,2,1.0,AS,155.5
1,1,PIT,23,LAS,85,1910.0,2,2.0,WN,203.5
1,2,PHL,23,DTW,43,453.0,2,7.0,DL,226.5
1,3,DFW,74,BDL,11,1471.0,2,2.0,AA,388.5
1,1,GRR,43,MCO,33,1024.0,2,1.0,UA,115.83
1,2,IAH,74,SFO,91,1635.0,2,2.0,UA,170.0
1,1,LAS,85,SMF,91,397.0,2,1.0,WN,249.0
1,1,MIA,33,IAD,38,921.0,2,1.0,AA,583.0
1,1,PHX,81,MIA,33,1972.0,2,1.0,AA,558.0
1,4,TUS,81,SEA,93,1216.0,2,1.0,AS,91.5
1,2,SFO,91,EWR,21,2565.0,2,1.0,UA,670.0
1,2,PHX,81,CMH,44,1670.0,2,1.0,WN,216.0
1,4,DTW,43,LAS,85,1749.0,2,1.0,WN,298.5
1,3,SAT,74,LAS,85,1069.0,2,2.0,WN,188.5
1,2,ORD,41,SEA,93,1721.0,2,2.0,DL,103.5
1,1,ANC,1,FAI,1,261.0,1,1.0,AS,182.5
1,3,MSY,72,HOU,74,302.0,2,1.0,WN,112.0
1,4,JFK,22,HOU,74,1428.0,2,1.0,B6,169.0
1,2,STL,64,DEN,82,770.0,2,2.0,WN,163.0
1,4,DTW,43,MDW,41,228.0,2,1.0,WN,104.0
1,2,BOS,13,MCO,33,1121.0,2,1.0,B6,843.0
1,1,LAS,85,MSY,72,1500.0,2,1.0,NK,173.5
1,4,DEN,82,BWI,35,1491.0,2,5.0,UA,280.0
1,2,MHT,14,TPA,33,1204.0,2,3.0,WN,113.5
1,4,OMA,65,LAS,85,1099.0,2,1.0,WN,222.47
1,2,MSP,63,BWI,35,936.0,2,1.0,WN,207.5
1,2,SJU,3,FLL,33,1046.0,1,1.0,B6,146.0
1,2,SMF,91,PHX,81,647.0,2,2.0,WN,105.8
1,4,LGA,22,DFW,74,1389.0,2,2.0,AA,152.5
1,3,DFW,74,LAS,85,1055.0,2,3.0,AA,128.0
1,2,DAY,44,PIE,33,831.0,2,1.0,G4,59.5
1,3,DFW,74,DSM,61,624.0,2,2.0,AA,309.5
1,4,BOS,13,ORD,41,867.0,2,1.0,AA,460.0
1,2,OAK,91,DFW,74,1457.0,2,10.0,NK,61.0
1,3,LAX,91,KOA,2,2504.0,1,2.0,HA,367.0
1,2,SJU,3,CLT,36,1475.0,1,2.0,AA,464.0
1,3,PDX,92,ANC,1,1542.0,1,1.0,AS,203.0
1,3,BNA,54,TPA,33,612.0,2,5.0,WN,133.5
1,1,ROC,22,JFK,22,264.0,2,4.0,B6,205.0
1,3,PHL,23,MHT,14,289.0,2,1.0,AA,199.0
1,3,FCA,84,MSP,63,1026.0,2,1.0,DL,536.0
1,3,ATL,34,MSP,63,907.0,2,2.0,DL,226.0
1,1,ATL,34,DFW,74,731.0,2,2.0,DL,79.0
1,1,EWR,21,SFO,91,2565.0,2,1.0,UA,625.73
1,3,LAX,91,ATL,34,1947.0,2,4.0,DL,215.0
1,3,MSY,72,LAX,91,1670.0,2,5.0,DL,336.0
1,3,IAH,74,DTW,43,1075.0,2,3.0,UA,82.0
1,4,SLC,87,ORD,41,1250.0,2,3.0,DL,240.5
1,2,ATL,34,SLC,87,1590.0,2,2.0,F9,90.0
1,3,MCO,33,BDL,11,1050.0,2,3.0,B6,150.5
1,1,AMA,74,DAL,74,323.0,2,1.0,WN,146.5
1,2,PNS,33,BOS,13,1215.0,2,1.0,WN,226.0
1,3,ATL,34,AUS,74,813.0,2,1.0,DL,246.76
1,2,MCO,33,LBE,23,823.0,2,1.0,NK,143.0
1,2,IND,42,SFO,91,1943.0,2,1.0,UA,341.0
1,1,SFO,91,SNA,91,372.0,2,2.0,UA,125.5
1,1,BWI,35,SEA,93,2335.0,2,1.0,AS,419.61
1,2,PHX,81,ORD,41,1440.0,2,5.0,AA,280.0
1,2,LAX,91,IND,42,1814.0,2,1.0,WN,165.0
1,1,DEN,82,SEA,93,1024.0,2,1.0,DL,132.36
1,3,PHX,81,PIT,23,1814.0,2,6.0,AA,202.0
1,2,ORD,41,BOS,13,867.0,2,1.0,AA,172.26
1,3,MSP,63,RAP,67,489.0,2,1.0,DL,79.0
1,2,EWR,21,ATL,34,746.0,2,1.0,DL,281.07
1,4,STL,64,PIT,23,554.0,2,1.0,WN,123.06
1,4,IAD,38,SFO,91,2419.0,2,1.0,UA,271.37
1,4,BWI,35,SLC,87,1865.0,2,4.0,WN,404.0
1,3,DEN,82,ABQ,86,349.0,2,1.0,WN,276.0
2,1,SMF,91,LGA,22,2514.0,2,1.0,AA,129.14
1,1,PHL,23,FLL,33,992.0,2,5.0,B6,143.0
1,4,SDF,52,MCO,33,719.0,2,1.0,WN,122.08
1,4,LAX,91,BWI,35,2329.0,2,1.0,AS,452.0
1,1,DCA,38,CHS,37,444.0,2,3.0,B6,90.0
1,3,LAX,91,SEA,93,954.0,2,2.0,AS,198.5
1,2,EWR,21,TPA,33,997.0,2,1.0,UA,158.0
1,4,ORD,41,RDU,36,646.0,2,2.0,AA,219.0
1,3,RIC,38,DFW,74,1158.0,2,1.0,AA,224.0
1,2,PHL,23,BOS,13,280.0,2,2.0,AA,206.0
1,3,EWR,21,SFO,91,2565.0,2,1.0,UA,445.0
1,4,ABQ,86,OAK,91,889.0,2,1.0,WN,257.0
1,3,JFK,22,ORD,41,740.0,2,1.0,AA,412.5
1,2,DEN,82,BUR,91,850.0,2,1.0,WN,343.27
1,4,ORD,41,SEA,93,1721.0,2,2.0,AS,256.0
1,3,ORF,38,MDW,41,704.0,2,7.0,WN,162.0
1,4,LAX,91,DTW,43,1979.0,2,1.0,NK,100.85
1,4,DCA,38,MIA,33,919.0,2,1.0,AA,579.5
1,3,BNA,54,TPA,33,612.0,2,7.0,WN,113.0
1,4,BDL,11,MSP,63,1050.0,2,1.0,DL,420.85
1,4,BHM,51,MCO,33,479.0,2,2.0,F9,66.5
1,4,ATL,34,RDU,36,356.0,2,2.0,DL,133.0
1,3,CLT,36,ATL,34,226.0,2,1.0,DL,263.67
1,3,ABQ,86,JFK,22,1826.0,2,3.0,B6,165.0
1,3,TTN,21,MCO,33,896.0,2,4.0,F9,61.5
1,3,LAX,91,CLE,44,2052.0,2,1.0,UA,175.0
1,2,ORD,41,BOS,13,867.0,2,14.0,UA,141.0
1,4,ORD,41,IAH,74,925.0,2,3.0,NK,50.5
1,2,BOS,13,DFW,74,1562.0,2,1.0,AA,398.0
1,4,DCA,38,DFW,74,1192.0,2,2.0,AA,341.0
1,3,DFW,74,SBA,91,1316.0,2,1.0,AA,183.0
1,4,PDX,92,PHX,81,1009.0,2,1.0,WN,152.18
1,2,SNA,91,EWR,21,2434.0,2,1.0,UA,372.5
1,4,PWM,12,CLT,36,813.0,2,1.0,AA,203.5
1,1,LAS,85,SJC,91,386.0,2,2.0,WN,284.5
1,2,MCO,33,DFW,74,985.0,2,1.0,AA,400.0
1,2,SNA,91,ORD,41,1726.0,2,1.0,AA,285.0
